"id_service","id_costumer","price","date"
11,159,114.03,2020-01-26
17,159,79.03,2020-01-26
1,180,48.07,2020-01-26
18,180,180.07,2020-01-26
13,180,3.57,2020-01-26
18,153,180.37,2020-01-26
3,92,32.33,2020-01-26
10,92,18.33,2020-01-26
7,92,71.33,2020-01-26
2,92,38.33,2020-01-26
5,127,121.94,2020-01-26
17,127,81.94,2020-01-26
11,127,116.94,2020-01-26
1,225,45.5,2020-01-26
1,14,49.85,2020-01-26
10,14,21.85,2020-01-26
5,152,117.74,2020-01-26
14,152,17.74,2020-01-26
2,23,39.87,2020-01-26
9,246,72.3,2020-01-26
10,246,19.3,2020-01-26
11,246,114.3,2020-01-26
6,246,99.3,2020-01-26
4,246,39.3,2020-01-26
3,235,36.92,2020-01-26
16,235,207.92,2020-01-26
18,192,180.85,2020-01-26
5,192,120.85,2020-01-26
12,192,100.85,2020-01-26
17,192,80.85,2020-01-26
17,165,81.62,2020-01-26
11,262,117.06,2020-01-26
1,262,50.06,2020-01-26
8,262,65.06,2020-01-26
12,64,100.37,2020-01-26
11,64,115.37,2020-01-26
12,5,99.54,2020-01-26
8,5,62.54,2020-01-26
14,5,19.54,2020-01-26
18,170,181.11,2020-01-27
6,170,101.11,2020-01-27
1,170,49.11,2020-01-27
3,242,33.77,2020-01-27
7,189,74.04,2020-01-27
16,32,206.69,2020-01-27
8,43,64.4,2020-01-27
17,43,81.4,2020-01-27
1,43,49.4,2020-01-27
2,70,41.06,2020-01-27
12,283,100.11,2020-01-27
17,283,80.11,2020-01-27
8,237,61.38,2020-01-27
15,237,28.38,2020-01-27
17,237,78.38,2020-01-27
7,237,71.38,2020-01-27
7,20,75.69,2020-01-27
17,20,82.69,2020-01-27
11,20,117.69,2020-01-27
18,279,181.29,2020-01-28
3,59,31.66,2020-01-28
17,51,77.73,2020-01-28
10,51,17.73,2020-01-28
14,51,17.73,2020-01-28
11,125,113.71,2020-01-28
14,125,18.71,2020-01-28
7,52,75.5,2020-01-28
17,52,82.5,2020-01-28
18,240,180.6,2020-01-28
17,240,80.6,2020-01-28
5,240,120.6,2020-01-28
3,186,36.04,2020-01-28
14,186,22.04,2020-01-28
13,45,6.01,2020-01-28
3,6,34.98,2020-01-28
2,6,40.98,2020-01-28
9,6,73.98,2020-01-28
14,63,20.76,2020-01-28
18,63,180.76,2020-01-28
3,63,34.76,2020-01-28
9,278,71.95,2020-01-28
1,95,49.73,2020-01-28
13,95,5.23,2020-01-28
2,284,40.89,2020-01-28
14,284,20.89,2020-01-28
11,284,115.89,2020-01-28
7,230,73.27,2020-01-28
10,150,18.03,2020-01-29
6,150,98.03,2020-01-29
9,150,71.03,2020-01-29
1,184,47.83,2020-01-29
3,184,33.83,2020-01-29
8,205,62.49,2020-01-29
1,140,45.17,2020-01-29
12,261,101.58,2020-01-29
4,261,41.58,2020-01-29
17,261,81.58,2020-01-29
8,261,64.58,2020-01-29
2,68,42.65,2020-01-29
3,68,36.65,2020-01-29
10,227,20.1,2020-01-29
1,227,48.1,2020-01-29
3,227,34.1,2020-01-29
3,215,32.49,2020-01-29
13,215,1.99,2020-01-29
3,294,35.98,2020-01-29
12,294,101.98,2020-01-29
14,223,21.18,2020-01-29
2,182,43,2020-01-29
4,63,42.12,2020-01-29
16,264,205.24,2020-01-30
15,229,29.1,2020-01-30
3,229,33.1,2020-01-30
16,229,204.1,2020-01-30
8,229,62.1,2020-01-30
5,149,122.01,2020-01-30
4,149,42.01,2020-01-30
7,69,71.19,2020-01-30
11,69,113.19,2020-01-30
1,83,45.13,2020-01-30
18,130,180.3,2020-01-30
5,130,120.3,2020-01-30
11,130,115.3,2020-01-30
1,72,45.95,2020-01-30
8,184,60.16,2020-01-30
12,184,97.16,2020-01-30
16,184,202.16,2020-01-30
6,223,97.24,2020-01-30
13,223,0.74,2020-01-30
14,223,17.24,2020-01-30
15,3,28.01,2020-01-30
11,238,112.95,2020-01-30
5,238,117.95,2020-01-30
7,238,70.95,2020-01-30
2,238,37.95,2020-01-30
13,46,3.85,2020-01-30
12,46,100.35,2020-01-30
15,46,30.35,2020-01-30
4,64,39.74,2020-01-30
7,64,72.74,2020-01-30
18,64,179.74,2020-01-30
8,64,62.74,2020-01-30
11,64,114.74,2020-01-30
11,221,114.69,2020-01-30
2,221,39.69,2020-01-30
1,221,47.69,2020-01-30
10,221,19.69,2020-01-30
13,60,5.47,2020-01-30
9,60,74.97,2020-01-30
3,60,35.97,2020-01-30
9,176,71.78,2020-02-01
18,176,178.78,2020-02-01
6,65,102.43,2020-02-01
16,65,207.43,2020-02-01
11,65,117.43,2020-02-01
13,211,4.69,2020-02-01
12,218,99.3,2020-02-01
18,218,179.3,2020-02-01
3,209,31.42,2020-02-01
6,267,97.82,2020-02-01
14,267,17.82,2020-02-01
15,267,27.82,2020-02-01
12,267,97.82,2020-02-01
10,130,19.43,2020-02-01
11,130,114.43,2020-02-01
18,130,179.43,2020-02-01
15,172,32.37,2020-02-01
17,172,82.37,2020-02-01
9,172,75.37,2020-02-01
4,70,42.33,2020-02-01
15,70,32.33,2020-02-01
3,166,36.37,2020-02-01
12,166,102.37,2020-02-01
15,116,31.6,2020-02-01
10,116,21.6,2020-02-01
1,148,47.97,2020-02-01
11,148,114.97,2020-02-01
14,200,20.26,2020-02-01
3,200,34.26,2020-02-01
16,200,205.26,2020-02-01
9,185,72.68,2020-02-01
7,185,72.68,2020-02-01
16,11,205.26,2020-02-02
10,11,20.26,2020-02-02
15,131,28.72,2020-02-02
11,131,113.72,2020-02-02
16,131,203.72,2020-02-02
2,267,40.91,2020-02-02
9,267,73.91,2020-02-02
1,119,47.18,2020-02-02
17,119,79.18,2020-02-02
2,119,39.18,2020-02-02
13,66,2.01,2020-02-02
1,66,46.51,2020-02-02
6,66,98.51,2020-02-02
15,14,31.03,2020-02-02
8,14,64.03,2020-02-02
2,153,39.66,2020-02-02
8,153,62.66,2020-02-02
12,153,99.66,2020-02-02
14,75,20.31,2020-02-02
10,75,20.31,2020-02-02
6,75,100.31,2020-02-02
15,263,30.82,2020-02-02
3,125,35.49,2020-02-02
4,125,41.49,2020-02-02
15,125,31.49,2020-02-02
17,125,81.49,2020-02-02
10,42,22.6,2020-02-02
18,42,182.6,2020-02-02
17,281,81.2,2020-02-02
18,281,181.2,2020-02-02
3,281,35.2,2020-02-02
18,226,179.44,2020-02-02
3,226,33.44,2020-02-02
9,226,72.44,2020-02-02
11,226,114.44,2020-02-02
17,107,79.46,2020-02-02
2,107,39.46,2020-02-02
4,297,37.08,2020-02-02
18,297,177.08,2020-02-02
15,171,30.2,2020-02-02
6,171,100.2,2020-02-02
3,171,34.2,2020-02-02
15,196,27.43,2020-02-02
7,283,74.69,2020-02-02
12,283,101.69,2020-02-02
3,283,35.69,2020-02-02
12,231,99.88,2020-02-03
14,231,19.88,2020-02-03
10,231,19.88,2020-02-03
18,95,178.7,2020-02-03
6,53,97.71,2020-02-03
16,53,202.71,2020-02-03
5,273,117.58,2020-02-03
8,241,61.05,2020-02-03
15,241,28.05,2020-02-03
4,241,38.05,2020-02-03
16,101,203.82,2020-02-03
12,101,98.82,2020-02-03
4,101,38.82,2020-02-03
16,279,205.62,2020-02-03
13,279,4.12,2020-02-03
9,197,72.97,2020-02-03
15,179,27.73,2020-02-03
1,268,45.26,2020-02-03
3,268,31.26,2020-02-03
15,268,27.26,2020-02-03
8,268,60.26,2020-02-03
11,268,112.26,2020-02-03
7,150,71.83,2020-02-03
6,150,98.83,2020-02-03
2,275,41.81,2020-02-03
6,275,101.81,2020-02-03
16,298,205.98,2020-02-03
2,298,40.98,2020-02-03
15,298,30.98,2020-02-03
8,298,63.98,2020-02-03
5,110,121.02,2020-02-03
11,110,116.02,2020-02-03
6,110,101.02,2020-02-03
3,110,35.02,2020-02-03
11,112,113.57,2020-02-03
13,112,2.07,2020-02-03
1,294,46.02,2020-02-03
3,294,32.02,2020-02-03
10,294,18.02,2020-02-03
4,154,37.37,2020-02-03
2,154,37.37,2020-02-03
13,81,0.89,2020-02-04
14,81,17.39,2020-02-04
16,49,205.2,2020-02-04
3,49,34.2,2020-02-04
18,277,178.17,2020-02-04
16,277,203.17,2020-02-04
13,277,1.67,2020-02-04
10,277,18.17,2020-02-04
6,70,101.44,2020-02-04
7,70,74.44,2020-02-04
3,70,35.44,2020-02-04
18,209,177.58,2020-02-04
2,209,37.58,2020-02-04
1,209,45.58,2020-02-04
5,161,122.9,2020-02-04
1,161,50.9,2020-02-04
7,161,75.9,2020-02-04
1,27,46.47,2020-02-04
14,27,18.47,2020-02-04
4,27,38.47,2020-02-04
18,27,178.47,2020-02-04
14,129,20.13,2020-02-04
8,129,63.13,2020-02-04
18,129,180.13,2020-02-04
16,129,205.13,2020-02-04
6,171,99.68,2020-02-04
4,171,39.68,2020-02-04
10,171,19.68,2020-02-04
18,18,181.48,2020-02-04
5,18,121.48,2020-02-04
11,18,116.48,2020-02-04
17,115,77.52,2020-02-04
11,115,112.52,2020-02-04
4,115,37.52,2020-02-04
10,25,19.23,2020-02-04
2,25,39.23,2020-02-04
9,25,72.23,2020-02-04
16,226,205.04,2020-02-04
7,226,73.04,2020-02-04
6,134,102.45,2020-02-04
9,134,75.45,2020-02-04
15,130,28.62,2020-02-04
3,130,32.62,2020-02-04
9,130,71.62,2020-02-04
6,130,98.62,2020-02-04
9,244,74.11,2020-02-04
16,244,206.11,2020-02-04
3,190,32.79,2020-02-04
7,247,73.64,2020-02-04
10,247,20.64,2020-02-04
15,247,30.64,2020-02-04
17,92,77.34,2020-02-04
6,92,97.34,2020-02-04
6,28,97.24,2020-02-04
13,28,0.74,2020-02-04
4,28,37.24,2020-02-04
5,91,119.81,2020-02-05
16,91,204.81,2020-02-05
15,66,27.54,2020-02-05
18,66,177.54,2020-02-05
4,66,37.54,2020-02-05
12,66,97.54,2020-02-05
3,19,35.6,2020-02-05
7,19,74.6,2020-02-05
13,19,5.1,2020-02-05
1,169,48.62,2020-02-05
9,169,73.62,2020-02-05
12,169,100.62,2020-02-05
7,53,73.18,2020-02-05
2,53,40.18,2020-02-05
8,53,63.18,2020-02-05
10,10,22.84,2020-02-05
1,10,50.84,2020-02-05
4,10,42.84,2020-02-05
12,204,100.03,2020-02-05
9,204,73.03,2020-02-05
18,204,180.03,2020-02-05
4,108,41.26,2020-02-05
14,108,21.26,2020-02-05
8,108,64.26,2020-02-05
18,108,181.26,2020-02-05
14,193,18.47,2020-02-05
1,193,46.47,2020-02-05
12,193,98.47,2020-02-05
15,78,32.79,2020-02-05
4,78,42.79,2020-02-05
2,78,42.79,2020-02-05
14,184,19.17,2020-02-05
12,184,99.17,2020-02-05
12,212,100.7,2020-02-05
14,212,20.7,2020-02-05
2,107,40.73,2020-02-05
16,104,204.15,2020-02-05
18,104,179.15,2020-02-05
7,104,72.15,2020-02-05
13,104,2.65,2020-02-05
9,109,71.71,2020-02-05
12,109,98.71,2020-02-05
4,109,38.71,2020-02-05
7,109,71.71,2020-02-05
15,34,28.44,2020-02-06
8,34,61.44,2020-02-06
17,288,82.87,2020-02-06
15,288,32.87,2020-02-06
12,288,102.87,2020-02-06
15,76,31.11,2020-02-06
16,86,202.61,2020-02-06
2,274,38.3,2020-02-06
17,274,78.3,2020-02-06
8,274,61.3,2020-02-06
14,210,20.23,2020-02-06
16,125,207.48,2020-02-06
15,125,32.48,2020-02-06
1,125,50.48,2020-02-06
7,152,71.31,2020-02-06
2,5,37.63,2020-02-06
7,5,70.63,2020-02-06
12,5,97.63,2020-02-06
8,58,64.84,2020-02-06
17,58,81.84,2020-02-06
10,58,21.84,2020-02-06
5,172,121.33,2020-02-06
15,170,28,2020-02-06
1,170,46,2020-02-06
5,170,118,2020-02-06
13,82,3.16,2020-02-06
3,82,33.66,2020-02-06
3,174,36.52,2020-02-07
3,258,32.85,2020-02-07
17,258,78.85,2020-02-07
2,13,42.45,2020-02-07
3,78,35.34,2020-02-07
11,78,116.34,2020-02-07
12,78,101.34,2020-02-07
11,220,115.26,2020-02-07
12,220,100.26,2020-02-07
18,220,180.26,2020-02-07
17,213,82.33,2020-02-07
16,213,207.33,2020-02-07
7,187,74.72,2020-02-07
11,187,116.72,2020-02-07
8,31,62.56,2020-02-07
4,31,39.56,2020-02-07
14,138,17.37,2020-02-07
13,138,0.87,2020-02-07
16,297,206.84,2020-02-07
7,297,74.84,2020-02-07
18,124,181.73,2020-02-07
14,124,21.73,2020-02-07
7,124,74.73,2020-02-07
3,130,33.93,2020-02-08
1,130,47.93,2020-02-08
6,130,99.93,2020-02-08
12,156,98.6,2020-02-08
16,156,203.6,2020-02-08
6,156,98.6,2020-02-08
11,156,113.6,2020-02-08
10,299,18.92,2020-02-08
1,175,49.32,2020-02-08
10,175,21.32,2020-02-08
17,175,81.32,2020-02-08
6,243,97.43,2020-02-08
15,243,27.43,2020-02-08
11,243,112.43,2020-02-08
18,94,181.36,2020-02-08
14,94,21.36,2020-02-08
3,94,35.36,2020-02-08
9,91,74.1,2020-02-08
8,195,60.19,2020-02-08
13,195,0.69,2020-02-08
18,195,177.19,2020-02-08
8,53,62.58,2020-02-08
7,174,75.72,2020-02-08
10,174,22.72,2020-02-08
11,174,117.72,2020-02-08
8,289,63.33,2020-02-08
14,145,21.94,2020-02-08
16,145,206.94,2020-02-08
17,210,77.7,2020-02-08
15,139,31.96,2020-02-08
17,139,81.96,2020-02-08
18,16,178.17,2020-02-09
5,16,118.17,2020-02-09
8,24,60.02,2020-02-09
17,24,77.02,2020-02-09
14,24,17.02,2020-02-09
2,24,37.02,2020-02-09
11,238,113.78,2020-02-09
8,189,61.92,2020-02-09
15,189,28.92,2020-02-09
6,189,98.92,2020-02-09
9,189,71.92,2020-02-09
18,282,182.55,2020-02-09
1,282,50.55,2020-02-09
5,60,120.63,2020-02-09
2,60,40.63,2020-02-09
9,60,73.63,2020-02-09
13,60,4.13,2020-02-09
4,288,37.01,2020-02-09
14,288,17.01,2020-02-09
11,288,112.01,2020-02-09
16,173,207.55,2020-02-09
8,173,65.55,2020-02-09
3,173,36.55,2020-02-09
4,117,37.37,2020-02-09
16,123,207.79,2020-02-09
3,123,36.79,2020-02-09
2,123,42.79,2020-02-09
4,123,42.79,2020-02-09
14,86,18.42,2020-02-09
16,86,203.42,2020-02-09
2,86,38.42,2020-02-09
15,64,28.08,2020-02-09
14,64,18.08,2020-02-09
17,64,78.08,2020-02-09
4,193,39.19,2020-02-09
15,193,29.19,2020-02-09
17,193,79.19,2020-02-09
15,50,27.06,2020-02-09
5,50,117.06,2020-02-09
17,50,77.06,2020-02-09
3,109,36.25,2020-02-09
1,109,50.25,2020-02-09
5,109,122.25,2020-02-09
9,9,70.6,2020-02-09
17,9,77.6,2020-02-09
7,9,70.6,2020-02-09
2,9,37.6,2020-02-09
17,207,77.23,2020-02-09
5,207,117.23,2020-02-09
16,294,202.38,2020-02-09
3,294,31.38,2020-02-09
15,294,27.38,2020-02-09
17,294,77.38,2020-02-09
15,154,30.67,2020-02-09
18,154,180.67,2020-02-09
12,154,100.67,2020-02-09
11,293,115.34,2020-02-09
10,293,20.34,2020-02-09
4,293,40.34,2020-02-09
10,95,19.16,2020-02-10
2,95,39.16,2020-02-10
16,95,204.16,2020-02-10
3,29,34.61,2020-02-10
9,29,73.61,2020-02-10
5,29,120.61,2020-02-10
16,29,205.61,2020-02-10
7,29,73.61,2020-02-10
7,176,72.65,2020-02-10
16,176,204.65,2020-02-10
13,176,3.15,2020-02-10
5,117,117.03,2020-02-10
12,117,97.03,2020-02-10
8,117,60.03,2020-02-10
11,117,112.03,2020-02-10
14,44,20.1,2020-02-10
10,44,20.1,2020-02-10
2,44,40.1,2020-02-10
1,44,48.1,2020-02-10
9,139,75.07,2020-02-10
18,139,182.07,2020-02-10
10,139,22.07,2020-02-10
5,282,120.15,2020-02-10
15,282,30.15,2020-02-10
1,282,48.15,2020-02-10
13,245,6.18,2020-02-10
11,102,113.97,2020-02-10
17,78,79.53,2020-02-10
13,78,3.03,2020-02-10
3,78,33.53,2020-02-10
12,174,102.32,2020-02-10
4,174,42.32,2020-02-10
4,128,39.09,2020-02-10
12,128,99.09,2020-02-10
8,128,62.09,2020-02-10
7,137,75.75,2020-02-11
5,203,121.15,2020-02-11
16,203,206.15,2020-02-11
1,203,49.15,2020-02-11
4,129,42.86,2020-02-11
9,129,75.86,2020-02-11
11,129,117.86,2020-02-11
7,7,70.31,2020-02-11
1,7,45.31,2020-02-11
1,72,49.62,2020-02-11
13,72,5.12,2020-02-11
6,72,101.62,2020-02-11
6,38,102.5,2020-02-11
9,38,75.5,2020-02-11
9,116,75.21,2020-02-11
5,116,122.21,2020-02-11
18,116,182.21,2020-02-11
15,30,29.82,2020-02-11
16,30,204.82,2020-02-11
8,242,65.28,2020-02-11
11,242,117.28,2020-02-11
15,76,32.18,2020-02-11
1,76,50.18,2020-02-11
2,136,41.81,2020-02-11
4,136,41.81,2020-02-11
18,136,181.81,2020-02-11
6,136,101.81,2020-02-11
6,16,97.91,2020-02-11
7,16,70.91,2020-02-11
14,31,17.18,2020-02-11
10,110,19.88,2020-02-11
18,110,179.88,2020-02-11
15,110,29.88,2020-02-11
9,110,72.88,2020-02-11
6,170,100.48,2020-02-11
5,170,120.48,2020-02-11
2,184,38.4,2020-02-11
1,215,47.85,2020-02-11
3,215,33.85,2020-02-11
14,215,19.85,2020-02-11
5,215,119.85,2020-02-11
17,215,79.85,2020-02-11
14,278,22.84,2020-02-11
15,278,32.84,2020-02-11
2,278,42.84,2020-02-11
18,132,178.23,2020-02-11
13,132,1.73,2020-02-11
10,100,18.05,2020-02-11
14,100,18.05,2020-02-11
17,100,78.05,2020-02-11
17,11,80.16,2020-02-12
18,11,180.16,2020-02-12
2,11,40.16,2020-02-12
4,146,40.26,2020-02-12
14,146,20.26,2020-02-12
2,214,37.47,2020-02-12
3,214,31.47,2020-02-12
17,214,77.47,2020-02-12
3,89,31.9,2020-02-12
9,89,70.9,2020-02-12
13,60,1.1,2020-02-12
8,60,60.6,2020-02-12
15,60,27.6,2020-02-12
7,180,70,2020-02-12
11,180,112,2020-02-12
3,32,31.12,2020-02-12
10,32,17.12,2020-02-12
1,32,45.12,2020-02-12
3,3,35.28,2020-02-12
12,3,101.28,2020-02-12
6,84,102.91,2020-02-12
4,262,42.9,2020-02-12
2,24,38.14,2020-02-12
12,24,98.14,2020-02-12
18,85,178.55,2020-02-12
14,85,18.55,2020-02-12
5,91,118.26,2020-02-12
18,91,178.26,2020-02-12
8,91,61.26,2020-02-12
2,165,39.84,2020-02-12
9,165,72.84,2020-02-12
10,165,19.84,2020-02-12
16,164,206.92,2020-02-12
9,164,74.92,2020-02-12
1,164,49.92,2020-02-12
4,166,38.33,2020-02-12
7,166,71.33,2020-02-12
13,166,1.83,2020-02-12
4,173,38.53,2020-02-12
6,173,98.53,2020-02-12
13,161,5.87,2020-02-12
8,286,65.22,2020-02-13
9,286,75.22,2020-02-13
17,286,82.22,2020-02-13
3,258,33.39,2020-02-13
18,258,179.39,2020-02-13
11,258,114.39,2020-02-13
17,258,79.39,2020-02-13
14,171,21.15,2020-02-13
10,171,21.15,2020-02-13
6,17,98.09,2020-02-13
4,17,38.09,2020-02-13
12,17,98.09,2020-02-13
18,17,178.09,2020-02-13
10,162,18.69,2020-02-13
16,162,203.69,2020-02-13
7,232,72.43,2020-02-13
16,232,204.43,2020-02-13
14,232,19.43,2020-02-13
3,232,33.43,2020-02-13
5,52,118.21,2020-02-13
10,52,18.21,2020-02-13
7,202,73.79,2020-02-13
6,202,100.79,2020-02-13
13,202,4.29,2020-02-13
3,202,34.79,2020-02-13
3,183,34.98,2020-02-13
3,225,36.59,2020-02-13
13,225,6.09,2020-02-13
5,197,121.05,2020-02-13
7,197,74.05,2020-02-13
17,197,81.05,2020-02-13
16,196,202.91,2020-02-13
13,196,1.41,2020-02-13
1,255,49.28,2020-02-13
7,255,74.28,2020-02-13
2,161,38.61,2020-02-13
6,161,98.61,2020-02-13
7,193,72.29,2020-02-13
15,193,29.29,2020-02-13
9,34,74.11,2020-02-13
1,34,49.11,2020-02-13
14,34,21.11,2020-02-13
5,119,117.31,2020-02-13
16,119,202.31,2020-02-13
10,119,17.31,2020-02-13
2,5,39.81,2020-02-14
4,200,41.39,2020-02-14
11,200,116.39,2020-02-14
9,200,74.39,2020-02-14
4,49,42.17,2020-02-14
5,288,121.63,2020-02-14
18,288,181.63,2020-02-14
10,179,21.98,2020-02-14
17,179,81.98,2020-02-14
14,179,21.98,2020-02-14
1,30,46.15,2020-02-14
18,30,178.15,2020-02-14
4,30,38.15,2020-02-14
7,30,71.15,2020-02-14
1,81,50.62,2020-02-14
2,81,42.62,2020-02-14
15,81,32.62,2020-02-14
18,115,178.43,2020-02-14
2,115,38.43,2020-02-14
3,58,36.21,2020-02-14
2,58,42.21,2020-02-14
16,58,207.21,2020-02-14
3,51,31.74,2020-02-14
4,51,37.74,2020-02-14
9,51,70.74,2020-02-14
10,147,19.66,2020-02-14
2,147,39.66,2020-02-14
13,147,3.16,2020-02-14
15,147,29.66,2020-02-14
2,68,40.52,2020-02-14
12,68,100.52,2020-02-14
1,68,48.52,2020-02-14
14,68,20.52,2020-02-14
3,4,32.93,2020-02-15
17,4,78.93,2020-02-15
12,203,99.58,2020-02-15
12,206,100.38,2020-02-15
4,206,40.38,2020-02-15
7,206,73.38,2020-02-15
2,61,39.2,2020-02-15
15,61,29.2,2020-02-15
16,61,204.2,2020-02-15
17,244,80.59,2020-02-15
18,112,177.73,2020-02-15
7,112,70.73,2020-02-15
13,112,1.23,2020-02-15
12,112,97.73,2020-02-15
9,102,75.11,2020-02-15
18,102,182.11,2020-02-15
7,102,75.11,2020-02-15
9,232,70.98,2020-02-15
5,232,117.98,2020-02-15
6,232,97.98,2020-02-15
10,67,18.95,2020-02-15
5,67,118.95,2020-02-15
1,296,48.32,2020-02-15
6,296,100.32,2020-02-15
12,296,100.32,2020-02-15
10,44,22.73,2020-02-15
14,44,22.73,2020-02-15
7,114,71.47,2020-02-15
4,114,38.47,2020-02-15
3,114,32.47,2020-02-15
12,114,98.47,2020-02-15
17,107,82.78,2020-02-15
16,107,207.78,2020-02-15
13,107,6.28,2020-02-15
10,119,22.76,2020-02-15
1,119,50.76,2020-02-15
16,170,207.72,2020-02-15
6,170,102.72,2020-02-15
3,170,36.72,2020-02-15
9,122,75.32,2020-02-15
4,122,42.32,2020-02-15
11,122,117.32,2020-02-15
2,122,42.32,2020-02-15
15,187,27.82,2020-02-15
6,187,97.82,2020-02-15
7,187,70.82,2020-02-15
5,21,117.76,2020-02-15
9,21,70.76,2020-02-15
12,21,97.76,2020-02-15
14,273,17.19,2020-02-16
11,273,112.19,2020-02-16
18,273,177.19,2020-02-16
6,273,97.19,2020-02-16
6,235,100.39,2020-02-16
4,235,40.39,2020-02-16
8,235,63.39,2020-02-16
9,80,71.42,2020-02-16
18,80,178.42,2020-02-16
15,80,28.42,2020-02-16
5,168,118.68,2020-02-16
4,168,38.68,2020-02-16
7,258,75.81,2020-02-16
4,258,42.81,2020-02-16
8,258,65.81,2020-02-16
16,129,205.53,2020-02-16
1,129,48.53,2020-02-16
9,129,73.53,2020-02-16
10,129,20.53,2020-02-16
11,183,113.06,2020-02-16
1,183,46.06,2020-02-16
10,183,18.06,2020-02-16
3,183,32.06,2020-02-16
5,280,122.94,2020-02-16
1,280,50.94,2020-02-16
7,280,75.94,2020-02-16
8,280,65.94,2020-02-16
12,243,98.87,2020-02-16
8,243,61.87,2020-02-16
1,243,46.87,2020-02-16
15,266,32.34,2020-02-16
5,266,122.34,2020-02-16
8,76,65.94,2020-02-16
16,76,207.94,2020-02-16
6,76,102.94,2020-02-16
3,76,36.94,2020-02-16
13,14,2.44,2020-02-16
8,14,61.94,2020-02-16
17,14,78.94,2020-02-16
4,297,38,2020-02-16
6,297,98,2020-02-16
14,297,18,2020-02-16
4,110,42.2,2020-02-16
12,110,102.2,2020-02-16
16,110,207.2,2020-02-16
4,158,37.93,2020-02-16
11,158,112.93,2020-02-16
10,158,17.93,2020-02-16
9,158,70.93,2020-02-16
15,158,27.93,2020-02-16
16,241,207.23,2020-02-16
7,241,75.23,2020-02-16
10,181,22.45,2020-02-16
18,181,182.45,2020-02-16
3,181,36.45,2020-02-16
8,42,64.57,2020-02-16
1,42,49.57,2020-02-16
9,42,74.57,2020-02-16
5,195,117.48,2020-02-16
7,195,70.48,2020-02-16
10,232,20.62,2020-02-16
11,232,115.62,2020-02-16
18,232,180.62,2020-02-16
16,40,205.86,2020-02-16
14,40,20.86,2020-02-16
1,40,48.86,2020-02-16
18,40,180.86,2020-02-16
11,213,112.44,2020-02-16
17,117,80.8,2020-02-16
16,117,205.8,2020-02-16
14,179,17.91,2020-02-17
8,179,60.91,2020-02-17
3,179,31.91,2020-02-17
1,199,47.96,2020-02-17
9,199,72.96,2020-02-17
16,199,204.96,2020-02-17
4,285,40.25,2020-02-17
11,285,115.25,2020-02-17
11,71,116.62,2020-02-17
2,71,41.62,2020-02-17
18,71,181.62,2020-02-17
3,71,35.62,2020-02-17
6,152,97.31,2020-02-17
13,152,0.81,2020-02-17
8,221,65.4,2020-02-17
14,221,22.4,2020-02-17
10,221,22.4,2020-02-17
10,269,21.1,2020-02-17
14,269,21.1,2020-02-17
13,269,4.6,2020-02-17
10,244,21.33,2020-02-17
15,244,31.33,2020-02-17
2,132,37.15,2020-02-17
8,132,60.15,2020-02-17
17,132,77.15,2020-02-17
10,123,21.95,2020-02-17
6,122,102.75,2020-02-17
5,122,122.75,2020-02-17
12,76,97.04,2020-02-17
10,76,17.04,2020-02-17
5,76,117.04,2020-02-17
8,190,61.44,2020-02-17
13,190,1.94,2020-02-17
5,190,118.44,2020-02-17
1,225,45.6,2020-02-17
3,225,31.6,2020-02-17
17,225,77.6,2020-02-17
15,34,30.52,2020-02-17
13,34,4.02,2020-02-17
6,34,100.52,2020-02-17
18,18,178.87,2020-02-17
8,18,61.87,2020-02-17
13,18,2.37,2020-02-17
2,18,38.87,2020-02-17
16,18,203.87,2020-02-17
2,288,40.93,2020-02-17
11,13,117.62,2020-02-17
3,13,36.62,2020-02-17
12,13,102.62,2020-02-17
4,261,39.95,2020-02-17
17,261,79.95,2020-02-17
13,187,1.65,2020-02-18
1,187,46.15,2020-02-18
11,173,113.38,2020-02-18
13,173,1.88,2020-02-18
10,173,18.38,2020-02-18
5,190,120.88,2020-02-18
10,190,20.88,2020-02-18
8,208,65.25,2020-02-18
3,208,36.25,2020-02-18
5,208,122.25,2020-02-18
9,208,75.25,2020-02-18
9,96,75.44,2020-02-18
8,96,65.44,2020-02-18
13,276,2.57,2020-02-18
2,276,39.07,2020-02-18
12,276,99.07,2020-02-18
16,276,204.07,2020-02-18
10,276,19.07,2020-02-18
13,11,4.49,2020-02-18
14,11,20.99,2020-02-18
1,11,48.99,2020-02-18
9,254,70.89,2020-02-18
17,254,77.89,2020-02-18
1,254,45.89,2020-02-18
16,196,202.78,2020-02-18
5,196,117.78,2020-02-18
2,256,39.33,2020-02-18
5,256,119.33,2020-02-18
14,88,17.9,2020-02-18
18,88,177.9,2020-02-18
13,88,1.4,2020-02-18
3,88,31.9,2020-02-18
4,37,38.97,2020-02-18
15,37,28.97,2020-02-18
12,37,98.97,2020-02-18
5,37,118.97,2020-02-18
1,156,49.9,2020-02-18
3,156,35.9,2020-02-18
7,156,74.9,2020-02-18
9,58,71.84,2020-02-18
2,58,38.84,2020-02-18
17,58,78.84,2020-02-18
12,278,100.69,2020-02-18
18,18,179.1,2020-02-18
10,18,19.1,2020-02-18
1,18,47.1,2020-02-18
17,18,79.1,2020-02-18
5,113,121.8,2020-02-19
17,113,81.8,2020-02-19
3,113,35.8,2020-02-19
16,229,206.55,2020-02-19
